state_in_path,x,y,sr,sf,tp,v,e
124,1563,250,10,12,-100,0.9917648,0.008269312858114768
125,1574,250,10,12,-100,0.9917648,0.008269312858114768
126,1585,250,10,12,-100,0.9917648,0.008269312858114768
127,1596,250,10,12,-100,0.9917648,0.008269312858114768
128,1607,250,10,12,-100,0.9917648,0.008269312858114768
129,1618,250,10,12,-100,0.9917648,0.008269312858114768
130,1629,250,10,12,-100,0.9917648,0.008269312858114768
131,1640,250,10,12,-100,0.9917648,0.008269312858114768
132,1651,250,10,12,-100,0.9917648,0.008269312858114768
133,1662,250,10,12,-100,0.9917648,0.008269312858114768
134,1673,250,10,12,-100,0.9917648,0.008269312858114768
135,1684,250,10,12,-100,0.9917648,0.008269312858114768
136,1695,250,10,12,-100,0.9917648,0.008269312858114768
137,1706,250,10,12,-100,0.9917648,0.008269312858114768
138,1717,250,10,12,-100,0.9917648,0.008269312858114768
139,1728,250,10,12,-100,0.9917648,0.008269312858114768
140,1739,250,10,12,-100,0.9917648,0.008269312858114768
141,1750,250,10,12,-100,0.9917648,0.008269312858114768
142,1761,250,10,12,-100,0.9917648,0.008269312858114768
143,1772,250,10,12,-100,0.9917648,0.008269312858114768
144,1783,250,10,12,-100,0.9917648,0.008269312858114768
145,1794,250,10,12,-100,0.9917648,0.008269312858114768
146,1805,250,10,12,-100,0.9917648,0.008269312858114768
147,1816,250,10,12,-100,0.9917648,0.008269312858114768
148,1827,250,10,12,-100,0.9917648,0.008269312858114768
149,1838,250,10,12,-100,0.9917648,0.008269312858114768
150,1849,250,10,12,-100,0.9917648,0.008269312858114768
151,1860,250,10,12,-100,0.9917648,0.008269312858114768
152,1871,250,10,12,-100,0.9917648,0.008269312858114768
153,1882,250,10,12,-100,0.9917648,0.008269312858114768
154,1893,250,10,12,-100,0.9917648,0.008269312858114768
155,1904,250,10,12,-100,0.9917648,0.008269312858114768
156,1915,250,10,12,-100,0.9917648,0.008269312858114768
157,1926,250,10,12,-100,0.9917648,0.008269312858114768
158,1937,250,10,12,-100,0.9917648,0.008269312858114768
159,1948,250,10,12,-100,0.9917648,0.008269312858114768
160,1959,250,10,12,-100,0.9917648,0.008269312858114768
161,1970,250,10,12,-100,0.9917648,0.008269312858114768
162,1981,250,10,12,-100,0.9917648,0.008269312858114768
163,1992,250,10,12,-100,0.9917648,0.008269312858114768
164,2003,250,10,12,-100,0.9917648,0.008269312858114768
165,2014,250,10,12,-100,0.9917648,0.008269312858114768
166,2025,250,10,12,-100,0.9917648,0.008269312858114768
167,2036,250,10,12,-100,0.9917648,0.008269312858114768
168,2047,250,10,12,-100,0.9917648,0.008269312858114768
169,2058,250,10,12,-100,0.9917648,0.008269312858114768
170,2069,250,10,12,-100,0.9917648,0.008269312858114768
171,2080,250,10,12,-100,0.9917648,0.008269312858114768
172,2091,250,10,12,-100,0.9917648,0.008269312858114768
173,2102,250,10,12,-100,0.9917648,0.008269312858114768
174,2113,250,10,12,-100,0.9917648,0.008269312858114768
175,2124,250,10,12,-100,0.9917648,0.008269312858114768
176,2135,250,10,12,-100,0.9917648,0.008269312858114768
177,2146,250,10,12,-100,0.9917648,0.008269312858114768
178,2157,250,10,12,-100,0.9917648,0.008269312858114768
179,2168,250,10,12,-100,0.9917648,0.008269312858114768
180,2179,250,10,12,-100,0.9917648,0.008269312858114768
181,2190,250,10,12,-100,0.9917648,0.008269312858114768
182,2201,250,10,12,-100,0.9917648,0.008269312858114768
183,2212,250,10,12,-100,0.9917648,0.008269312858114768
184,2223,250,10,12,-100,0.9917648,0.008269312858114768
185,2234,250,10,12,-100,0.9917648,0.008269312858114768
186,2245,250,10,12,-100,0.9917648,0.008269312858114768
187,2256,250,10,12,-100,0.9917648,0.008269312858114768
188,2267,250,10,12,-100,0.9917648,0.008269312858114768
189,2278,250,10,12,-100,0.9917648,0.008269312858114768
190,2289,250,10,12,-100,0.9917648,0.008269312858114768
191,2300,250,10,12,-100,0.9917648,0.008269312858114768
192,2311,250,10,12,-100,0.9917648,0.008269312858114768
193,2322,250,10,12,-100,0.9917648,0.008269312858114768
194,2333,250,10,12,-100,0.9917648,0.008269312858114768
195,2344,250,10,12,-100,0.9917648,0.008269312858114768
196,2355,250,10,12,-100,0.9917648,0.008269312858114768
197,2366,250,10,12,-100,0.9917648,0.008269312858114768
198,2377,250,10,12,-100,0.9917648,0.008269312858114768
199,2388,250,10,12,-100,0.9917648,0.008269312858114768
200,2399,250,10,12,-100,0.9917648,0.008269312858114768
201,2410,250,10,12,-100,0.9917648,0.008269312858114768
202,2421,250,10,12,-100,0.9917648,0.008269312858114768
203,2432,250,10,12,-100,0.9917648,0.008269312858114768
204,2443,250,10,12,-100,1.0,-0.0
0,198,250,10,12,-100,0.9917648,0.008269312858114768
1,209,250,10,12,-100,0.9917648,0.008269312858114768
2,220,250,10,12,-100,0.9917648,0.008269312858114768
3,231,250,10,12,-100,0.9917648,0.008269312858114768
4,242,250,10,12,-100,0.9917648,0.008269312858114768
5,253,250,10,12,-100,0.9917648,0.008269312858114768
6,264,250,10,12,-100,0.9917648,0.008269312858114768
7,275,250,10,12,-100,0.9917648,0.008269312858114768
8,286,250,10,12,-100,0.9917648,0.008269312858114768
9,297,250,10,12,-100,0.9917648,0.008269312858114768
10,308,250,10,12,-100,0.9917648,0.008269312858114768
11,319,250,10,12,-100,0.9917648,0.008269312858114768
12,330,250,10,12,-100,0.9917648,0.008269312858114768
13,341,250,10,12,-100,0.9917648,0.008269312858114768
14,352,250,10,12,-100,0.9917648,0.008269312858114768
15,363,250,10,12,-100,0.9917648,0.008269312858114768
16,374,250,10,12,-100,0.9917648,0.008269312858114768
17,385,250,10,12,-100,0.9917648,0.008269312858114768
18,396,250,10,12,-100,0.9917648,0.008269312858114768
19,407,250,10,12,-100,0.9917648,0.008269312858114768
20,418,250,10,12,-100,0.9917648,0.008269312858114768
21,429,250,10,12,-100,0.9917648,0.008269312858114768
22,440,250,10,12,-100,0.9917648,0.008269312858114768
23,451,250,10,12,-100,0.9917648,0.008269312858114768
24,462,250,10,12,-100,0.9917648,0.008269312858114768
25,473,250,10,12,-100,0.9917648,0.008269312858114768
26,484,250,10,12,-100,0.9917648,0.008269312858114768
27,495,250,10,12,-100,0.9917648,0.008269312858114768
28,506,250,10,12,-100,0.9917648,0.008269312858114768
29,517,250,10,12,-100,0.9917648,0.008269312858114768
30,528,250,10,12,-100,0.9917648,0.008269312858114768
31,539,250,10,12,-100,0.9917648,0.008269312858114768
32,550,250,10,12,-100,0.9917648,0.008269312858114768
33,561,250,10,12,-100,0.9917648,0.008269312858114768
34,572,250,10,12,-100,0.9917648,0.008269312858114768
35,583,250,10,12,-100,0.9917648,0.008269312858114768
36,594,250,10,12,-100,0.9917648,0.008269312858114768
37,605,250,10,12,-100,0.9917648,0.008269312858114768
38,616,250,10,12,-100,0.9917648,0.008269312858114768
39,627,250,10,12,-100,0.9917648,0.008269312858114768
40,638,250,10,12,-100,0.9917648,0.008269312858114768
41,649,250,10,12,-100,0.9917648,0.008269312858114768
42,660,250,10,12,-100,0.9917648,0.008269312858114768
43,671,250,10,12,-100,0.9917648,0.008269312858114768
44,682,250,10,12,-100,0.9917648,0.008269312858114768
45,693,250,10,12,-100,0.9917648,0.008269312858114768
46,704,250,10,12,-100,0.9917648,0.008269312858114768
47,715,250,10,12,-100,0.9917648,0.008269312858114768
48,726,250,10,12,-100,0.9917648,0.008269312858114768
49,737,250,10,12,-100,0.9917648,0.008269312858114768
50,748,250,10,12,-100,0.9917648,0.008269312858114768
51,759,250,10,12,-100,0.9917648,0.008269312858114768
52,770,250,10,12,-100,0.9917648,0.008269312858114768
53,781,250,10,12,-100,0.9917648,0.008269312858114768
54,792,250,10,12,-100,0.9917648,0.008269312858114768
55,803,250,10,12,-100,0.9917648,0.008269312858114768
56,814,250,10,12,-100,0.9917648,0.008269312858114768
57,825,250,10,12,-100,0.9917648,0.008269312858114768
58,836,250,10,12,-100,0.9917648,0.008269312858114768
59,847,250,10,12,-100,0.9917648,0.008269312858114768
60,858,250,10,12,-100,0.9917648,0.008269312858114768
61,869,250,10,12,-100,0.9917648,0.008269312858114768
62,880,250,10,12,-100,0.9917648,0.008269312858114768
63,891,250,10,12,-100,0.9917648,0.008269312858114768
64,902,250,10,12,-100,0.9917648,0.008269312858114768
65,913,250,10,12,-100,0.9917648,0.008269312858114768
66,924,250,10,12,-100,0.9917648,0.008269312858114768
67,935,250,10,12,-100,0.9917648,0.008269312858114768
68,946,250,10,12,-100,0.9917648,0.008269312858114768
69,957,250,10,12,-100,0.9917648,0.008269312858114768
70,968,250,10,12,-100,0.9917648,0.008269312858114768
71,979,250,10,12,-100,0.9917648,0.008269312858114768
72,990,250,10,12,-100,0.9917648,0.008269312858114768
73,1001,250,10,12,-100,0.9917648,0.008269312858114768
74,1012,250,10,12,-100,0.9917648,0.008269312858114768
75,1023,250,10,12,-100,0.9917648,0.008269312858114768
76,1034,250,10,12,-100,0.9917648,0.008269312858114768
77,1045,250,10,12,-100,0.9917648,0.008269312858114768
78,1056,250,10,12,-100,0.9917648,0.008269312858114768
79,1067,250,10,12,-100,0.9917648,0.008269312858114768
80,1078,250,10,12,-100,0.9917648,0.008269312858114768
81,1089,250,10,12,-100,0.9917648,0.008269312858114768
82,1100,250,10,12,-100,0.9917648,0.008269312858114768
83,1111,250,10,12,-100,0.9917648,0.008269312858114768
84,1122,250,10,12,-100,0.9917648,0.008269312858114768
85,1133,250,10,12,-100,0.9917648,0.008269312858114768
86,1144,250,10,12,-100,0.9917648,0.008269312858114768
87,1155,250,10,12,-100,0.9917648,0.008269312858114768
88,1166,250,10,12,-100,0.9917648,0.008269312858114768
89,1177,250,10,12,-100,0.9917648,0.008269312858114768
90,1188,250,10,12,-100,0.9917648,0.008269312858114768
91,1199,250,10,12,-100,0.9917648,0.008269312858114768
92,1210,250,10,12,-100,0.9917648,0.008269312858114768
93,1221,250,10,12,-100,0.9917648,0.008269312858114768
94,1232,250,10,12,-100,0.9917648,0.008269312858114768
95,1243,250,10,12,-100,0.9917648,0.008269312858114768
96,1254,250,10,12,-100,0.9917648,0.008269312858114768
97,1265,250,10,12,-100,0.9917648,0.008269312858114768
98,1276,250,10,12,-100,0.9917648,0.008269312858114768
99,1287,250,10,12,-100,0.9917648,0.008269312858114768
100,1298,250,10,12,-100,0.9917648,0.008269312858114768
101,1309,250,10,12,-100,0.9917648,0.008269312858114768
102,1320,250,10,12,-100,0.9917648,0.008269312858114768
103,1331,250,10,12,-100,0.9917648,0.008269312858114768
104,1342,250,10,12,-100,0.9917648,0.008269312858114768
105,1353,250,10,12,-100,0.9917648,0.008269312858114768
106,1364,250,10,12,-100,0.9917648,0.008269312858114768
107,1375,250,10,12,-100,0.9917648,0.008269312858114768
108,1386,250,10,12,-100,0.9917648,0.008269312858114768
109,1397,250,10,12,-100,0.9917648,0.008269312858114768
110,1408,250,10,12,-100,0.9917648,0.008269312858114768
111,1419,250,10,12,-100,0.9917648,0.008269312858114768
112,1430,250,10,12,-100,0.9917648,0.008269312858114768
113,1441,250,10,12,-100,0.9917648,0.008269312858114768
114,1452,250,10,12,-100,0.9917648,0.008269312858114768
115,1463,250,10,12,-100,0.9917648,0.008269312858114768
116,1474,250,10,12,-100,0.9917648,0.008269312858114768
117,1485,250,10,12,-100,0.9917648,0.008269312858114768
118,1496,250,10,12,-100,0.9917648,0.008269312858114768
119,1507,250,10,12,-100,0.9917648,0.008269312858114768
120,1518,250,10,12,-100,0.9917648,0.008269312858114768
121,1529,250,10,12,-100,0.9917648,0.008269312858114768
122,1540,250,10,12,-100,0.9917648,0.008269312858114768
123,1551,250,10,12,-100,0.9917648,0.008269312858114768
124,1562,250,10,12,-100,0.9917648,0.008269312858114768
125,1573,250,10,12,-100,0.9917648,0.008269312858114768
126,1584,250,10,12,-100,0.9917648,0.008269312858114768
127,1595,250,10,12,-100,0.9917648,0.008269312858114768
128,1606,250,10,12,-100,0.9917648,0.008269312858114768
129,1617,250,10,12,-100,0.9917648,0.008269312858114768
130,1628,250,10,12,-100,0.9917648,0.008269312858114768
131,1639,250,10,12,-100,0.9917648,0.008269312858114768
132,1650,250,10,12,-100,0.9917648,0.008269312858114768
133,1661,250,10,12,-100,0.9917648,0.008269312858114768
134,1672,250,10,12,-100,0.9917648,0.008269312858114768
135,1683,250,10,12,-100,0.9917648,0.008269312858114768
136,1694,250,10,12,-100,0.9917648,0.008269312858114768
137,1705,250,10,12,-100,0.9917648,0.008269312858114768
138,1716,250,10,12,-100,0.9917648,0.008269312858114768
139,1727,250,10,12,-100,0.9917648,0.008269312858114768
140,1738,250,10,12,-100,0.9917648,0.008269312858114768
141,1749,250,10,12,-100,0.9917648,0.008269312858114768
142,1760,250,10,12,-100,0.9917648,0.008269312858114768
143,1771,250,10,12,-100,0.9917648,0.008269312858114768
144,1782,250,10,12,-100,0.9917648,0.008269312858114768
145,1793,250,10,12,-100,0.9917648,0.008269312858114768
146,1804,250,10,12,-100,0.9917648,0.008269312858114768
147,1815,250,10,12,-100,0.9917648,0.008269312858114768
148,1826,250,10,12,-100,0.9917648,0.008269312858114768
149,1837,250,10,12,-100,0.9917648,0.008269312858114768
150,1848,250,10,12,-100,0.9917648,0.008269312858114768
151,1859,250,10,12,-100,0.9917648,0.008269312858114768
152,1870,250,10,12,-100,0.9917648,0.008269312858114768
153,1881,250,10,12,-100,0.9917648,0.008269312858114768
154,1892,250,10,12,-100,0.9917648,0.008269312858114768
155,1903,250,10,12,-100,0.9917648,0.008269312858114768
156,1914,250,10,12,-100,0.9917648,0.008269312858114768
157,1925,250,10,12,-100,0.9917648,0.008269312858114768
158,1936,250,10,12,-100,0.9917648,0.008269312858114768
159,1947,250,10,12,-100,0.9917648,0.008269312858114768
160,1958,250,10,12,-100,0.9917648,0.008269312858114768
161,1969,250,10,12,-100,0.9917648,0.008269312858114768
162,1980,250,10,12,-100,0.9917648,0.008269312858114768
163,1991,250,10,12,-100,0.9917648,0.008269312858114768
164,2002,250,10,12,-100,0.9917648,0.008269312858114768
165,2013,250,10,12,-100,0.9917648,0.008269312858114768
166,2024,250,10,12,-100,0.9917648,0.008269312858114768
167,2035,250,10,12,-100,0.9917648,0.008269312858114768
168,2046,250,10,12,-100,0.9917648,0.008269312858114768
169,2057,250,10,12,-100,0.9917648,0.008269312858114768
170,2068,250,10,12,-100,0.9917648,0.008269312858114768
171,2079,250,10,12,-100,0.9917648,0.008269312858114768
172,2090,250,10,12,-100,0.9917648,0.008269312858114768
173,2101,250,10,12,-100,0.9917648,0.008269312858114768
174,2112,250,10,12,-100,0.9917648,0.008269312858114768
175,2123,250,10,12,-100,0.9917648,0.008269312858114768
176,2134,250,10,12,-100,0.9917648,0.008269312858114768
177,2145,250,10,12,-100,0.9917648,0.008269312858114768
178,2156,250,10,12,-100,0.9917648,0.008269312858114768
179,2167,250,10,12,-100,0.9917648,0.008269312858114768
180,2178,250,10,12,-100,0.9917648,0.008269312858114768
181,2189,250,10,12,-100,0.9917648,0.008269312858114768
182,2200,250,10,12,-100,0.9917648,0.008269312858114768
183,2211,250,10,12,-100,0.9917648,0.008269312858114768
184,2222,250,10,12,-100,0.9917648,0.008269312858114768
185,2233,250,10,12,-100,0.9917648,0.008269312858114768
186,2244,250,10,12,-100,0.9917648,0.008269312858114768
187,2255,250,10,12,-100,0.9917648,0.008269312858114768
188,2266,250,10,12,-100,0.9917648,0.008269312858114768
189,2277,250,10,12,-100,0.9917648,0.008269312858114768
190,2288,250,10,12,-100,0.9917648,0.008269312858114768
191,2299,250,10,12,-100,0.9917648,0.008269312858114768
192,2310,250,10,12,-100,0.9917648,0.008269312858114768
193,2321,250,10,12,-100,0.9917648,0.008269312858114768
194,2332,250,10,12,-100,0.9917648,0.008269312858114768
195,2343,250,10,12,-100,0.9917648,0.008269312858114768
196,2354,250,10,12,-100,0.9917648,0.008269312858114768
197,2365,250,10,12,-100,0.9917648,0.008269312858114768
198,2376,250,10,12,-100,0.9917648,0.008269312858114768
199,2387,250,10,12,-100,0.9917648,0.008269312858114768
200,2398,250,10,12,-100,0.9917648,0.008269312858114768
201,2409,250,10,12,-100,0.9917648,0.008269312858114768
202,2420,250,10,12,-100,0.9917648,0.008269312858114768
203,2431,250,10,12,-100,0.9917648,0.008269312858114768
204,2442,250,10,12,-100,1.0,-0.0
0,197,250,10,12,-100,0.9917648,0.008269312858114768
1,208,250,10,12,-100,0.9917648,0.008269312858114768
2,219,250,10,12,-100,0.9917648,0.008269312858114768
3,230,250,10,12,-100,0.9917648,0.008269312858114768
4,241,250,10,12,-100,0.9917648,0.008269312858114768
5,252,250,10,12,-100,0.9917648,0.008269312858114768
6,263,250,10,12,-100,0.9917648,0.008269312858114768
7,274,250,10,12,-100,0.9917648,0.008269312858114768
8,285,250,10,12,-100,0.9917648,0.008269312858114768
9,296,250,10,12,-100,0.9917648,0.008269312858114768
10,307,250,10,12,-100,0.9917648,0.008269312858114768
11,318,250,10,12,-100,0.9917648,0.008269312858114768
12,329,250,10,12,-100,0.9917648,0.008269312858114768
13,340,250,10,12,-100,0.9917648,0.008269312858114768
14,351,250,10,12,-100,0.9917648,0.008269312858114768
15,362,250,10,12,-100,0.9917648,0.008269312858114768
16,373,250,10,12,-100,0.9917648,0.008269312858114768
17,384,250,10,12,-100,0.9917648,0.008269312858114768
18,395,250,10,12,-100,0.9917648,0.008269312858114768
19,406,250,10,12,-100,0.9917648,0.008269312858114768
20,417,250,10,12,-100,0.9917648,0.008269312858114768
21,428,250,10,12,-100,0.9917648,0.008269312858114768
22,439,250,10,12,-100,0.9917648,0.008269312858114768
23,450,250,10,12,-100,0.9917648,0.008269312858114768
24,461,250,10,12,-100,0.9917648,0.008269312858114768
25,472,250,10,12,-100,0.9917648,0.008269312858114768
26,483,250,10,12,-100,0.9917648,0.008269312858114768
27,494,250,10,12,-100,0.9917648,0.008269312858114768
28,505,250,10,12,-100,0.9917648,0.008269312858114768
29,516,250,10,12,-100,0.9917648,0.008269312858114768
30,527,250,10,12,-100,0.9917648,0.008269312858114768
31,538,250,10,12,-100,0.9917648,0.008269312858114768
32,549,250,10,12,-100,0.9917648,0.008269312858114768
33,560,250,10,12,-100,0.9917648,0.008269312858114768
34,571,250,10,12,-100,0.9917648,0.008269312858114768
35,582,250,10,12,-100,0.9917648,0.008269312858114768
36,593,250,10,12,-100,0.9917648,0.008269312858114768
37,604,250,10,12,-100,0.9917648,0.008269312858114768
38,615,250,10,12,-100,0.9917648,0.008269312858114768
39,626,250,10,12,-100,0.9917648,0.008269312858114768
40,637,250,10,12,-100,0.9917648,0.008269312858114768
41,648,250,10,12,-100,0.9917648,0.008269312858114768
42,659,250,10,12,-100,0.9917648,0.008269312858114768
43,670,250,10,12,-100,0.9917648,0.008269312858114768
44,681,250,10,12,-100,0.9917648,0.008269312858114768
45,692,250,10,12,-100,0.9917648,0.008269312858114768
46,703,250,10,12,-100,0.9917648,0.008269312858114768
47,714,250,10,12,-100,0.9917648,0.008269312858114768
48,725,250,10,12,-100,0.9917648,0.008269312858114768
49,736,250,10,12,-100,0.9917648,0.008269312858114768
50,747,250,10,12,-100,0.9917648,0.008269312858114768
51,758,250,10,12,-100,0.9917648,0.008269312858114768
52,769,250,10,12,-100,0.9917648,0.008269312858114768
53,780,250,10,12,-100,0.9917648,0.008269312858114768
54,791,250,10,12,-100,0.9917648,0.008269312858114768
55,802,250,10,12,-100,0.9917648,0.008269312858114768
56,813,250,10,12,-100,0.9917648,0.008269312858114768
57,824,250,10,12,-100,0.9917648,0.008269312858114768
58,835,250,10,12,-100,0.9917648,0.008269312858114768
59,846,250,10,12,-100,0.9917648,0.008269312858114768
